Price_area,Date,Hour,Price_NOK_MWh,Price_NOK_kWh
NO5,2021-04-12,1,482.79761904761904,0.48279761904761903
NO1,2021-04-19,1,445.7738095238095,0.4457738095238095
NO2,2021-04-19,1,445.7738095238095,0.4457738095238095
NO3,2021-04-19,1,261.7261904761904,0.26172619047619045
NO4,2021-04-19,1,241.42857142857144,0.24142857142857144
NO5,2021-04-19,1,445.89285714285717,0.44589285714285715
NO1,2021-04-26,1,535.8928571428572,0.5358928571428572
NO2,2021-04-26,1,534.2261904761905,0.5342261904761905
NO3,2021-04-26,1,507.0238095238095,0.5070238095238095
NO4,2021-04-26,1,496.3690476190476,0.4963690476190476
NO5,2021-04-26,1,535.8928571428572,0.5358928571428572
NO1,2021-05-03,1,535.1190476190476,0.5351190476190476
NO2,2021-05-03,1,534.8809523809523,0.5348809523809523
NO3,2021-05-03,1,494.0476190476191,0.49404761904761907
NO4,2021-05-03,1,488.45238095238096,0.48845238095238097
NO5,2021-05-03,1,543.2142857142858,0.5432142857142858
NO1,2021-05-10,1,494.9404761904762,0.4949404761904762
NO2,2021-05-10,1,495.05952380952385,0.49505952380952384
NO3,2021-05-10,1,326.42857142857144,0.32642857142857146
NO4,2021-05-10,1,315.7142857142857,0.3157142857142857
NO5,2021-05-10,1,495.1785714285714,0.4951785714285714
NO1,2021-05-17,1,425.83333333333337,0.4258333333333334
NO2,2021-05-17,1,426.07142857142856,0.42607142857142855
NO3,2021-05-17,1,310.7738095238095,0.3107738095238095
NO4,2021-05-17,1,251.9047619047619,0.2519047619047619
NO5,2021-05-17,1,426.07142857142856,0.42607142857142855
NO1,2021-05-24,1,479.10714285714283,0.47910714285714284
NO2,2021-05-24,1,480.2380952380953,0.4802380952380953
NO3,2021-05-24,1,319.16666666666663,0.31916666666666665
NO4,2021-05-24,1,233.80952380952382,0.23380952380952383
NO5,2021-05-24,1,479.10714285714283,0.47910714285714284
NO1,2021-05-31,1,496.9047619047619,0.4969047619047619
NO2,2021-05-31,1,555.4761904761906,0.5554761904761906
NO3,2021-05-31,1,409.76190476190476,0.40976190476190477
NO4,2021-05-31,1,231.13095238095238,0.23113095238095238
NO5,2021-05-31,1,496.9047619047619,0.4969047619047619
NO1,2021-06-07,1,461.4285714285714,0.4614285714285714
NO2,2021-06-07,1,498.33333333333337,0.49833333333333335
NO3,2021-06-07,1,407.6785714285714,0.4076785714285714
NO4,2021-06-07,1,180.95238095238093,0.18095238095238095
NO5,2021-06-07,1,460.29761904761904,0.460297619047619
NO1,2021-06-14,1,438.15476190476187,0.4381547619047619
NO2,2021-06-14,1,520.0,0.52
NO3,2021-06-14,1,277.4404761904762,0.2774404761904762
NO4,2021-06-14,1,213.51190476190473,0.21351190476190474
NO5,2021-06-14,1,438.15476190476187,0.4381547619047619
NO1,2021-06-21,1,468.2738095238095,0.46827380952380954
NO2,2021-06-21,1,588.452380952381,0.588452380952381
NO3,2021-06-21,1,324.7023809523809,0.3247023809523809
NO4,2021-06-21,1,219.76190476190476,0.21976190476190477
NO5,2021-06-21,1,468.2738095238095,0.46827380952380954
NO1,2021-06-28,1,521.1309523809524,0.5211309523809524
NO2,2021-06-28,1,612.8571428571428,0.6128571428571428
NO3,2021-06-28,1,419.34523809523813,0.4193452380952381
NO4,2021-06-28,1,221.1904761904762,0.22119047619047622
NO5,2021-06-28,1,521.1309523809524,0.5211309523809524
NO1,2021-07-05,1,581.1904761904761,0.5811904761904761
NO2,2021-07-05,1,598.2142857142857,0.5982142857142857
NO3,2021-07-05,1,533.8095238095237,0.5338095238095237
NO4,2021-07-05,1,222.85714285714283,0.22285714285714284
NO5,2021-07-05,1,581.1904761904761,0.5811904761904761
NO1,2021-07-12,1,582.8571428571429,0.5828571428571429
NO2,2021-07-12,1,587.4404761904761,0.5874404761904761
NO3,2021-07-12,1,440.9523809523809,0.44095238095238093
NO4,2021-07-12,1,207.5,0.2075
NO5,2021-07-12,1,582.8571428571429,0.5828571428571429
NO1,2021-07-19,1,608.6309523809523,0.6086309523809523
NO2,2021-07-19,1,623.6309523809523,0.6236309523809523
NO3,2021-07-19,1,467.6785714285715,0.4676785714285715
NO4,2021-07-19,1,202.08333333333334,0.20208333333333334
NO5,2021-07-19,1,608.6309523809523,0.6086309523809523
NO1,2021-07-26,1,565.1190476190476,0.5651190476190476
NO2,2021-07-26,1,569.8809523809524,0.5698809523809524
NO3,2021-07-26,1,471.36904761904765,0.47136904761904763
NO4,2021-07-26,1,300.65476190476187,0.30065476190476187
NO5,2021-07-26,1,565.1190476190476,0.5651190476190476
NO1,2021-08-02,1,597.6190476190476,0.5976190476190476
NO2,2021-08-02,1,598.5119047619047,0.5985119047619047
NO3,2021-08-02,1,562.9761904761905,0.5629761904761905
NO4,2021-08-02,1,469.88095238095235,0.46988095238095234
NO5,2021-08-02,1,600.5357142857143,0.6005357142857143
NO1,2021-08-09,1,714.4047619047619,0.7144047619047619
NO2,2021-08-09,1,714.4047619047619,0.7144047619047619
NO3,2021-08-09,1,750.8928571428571,0.7508928571428571
NO4,2021-08-09,1,317.38095238095235,0.3173809523809524
NO5,2021-08-09,1,714.4047619047619,0.7144047619047619
NO1,2021-08-16,1,765.952380952381,0.7659523809523809
NO2,2021-08-16,1,765.952380952381,0.7659523809523809
NO3,2021-08-16,1,559.9999999999999,0.5599999999999999
NO4,2021-08-16,1,451.6666666666667,0.45166666666666666
NO5,2021-08-16,1,765.952380952381,0.7659523809523809
NO1,2021-08-23,1,847.9166666666666,0.8479166666666667
NO2,2021-08-23,1,847.9166666666666,0.8479166666666667
NO3,2021-08-23,1,543.2738095238095,0.5432738095238095
NO4,2021-08-23,1,543.2738095238095,0.5432738095238095
NO5,2021-08-23,1,848.1547619047619,0.8481547619047619
NO1,2021-08-30,1,1029.345238095238,1.0293452380952381
NO2,2021-08-30,1,1029.345238095238,1.0293452380952381
NO3,2021-08-30,1,486.6666666666667,0.4866666666666667
NO4,2021-08-30,1,486.6666666666667,0.4866666666666667
NO5,2021-08-30,1,1029.345238095238,1.0293452380952381
NO1,2021-09-06,1,1096.1904761904761,1.0961904761904762
NO2,2021-09-06,1,1096.1904761904761,1.0961904761904762
NO3,2021-09-06,1,497.8571428571429,0.4978571428571429
NO4,2021-09-06,1,496.6071428571428,0.4966071428571428
NO5,2021-09-06,1,1096.1904761904761,1.0961904761904762
NO1,2021-09-13,1,1131.9642857142856,1.1319642857142855
NO2,2021-09-13,1,1131.9642857142856,1.1319642857142855
NO3,2021-09-13,1,604.8809523809524,0.6048809523809524
NO4,2021-09-13,1,556.8452380952381,0.5568452380952381
NO5,2021-09-13,1,1131.9642857142856,1.1319642857142855
NO1,2021-09-20,1,1095.2380952380954,1.0952380952380953
NO2,2021-09-20,1,1095.2380952380954,1.0952380952380953
NO3,2021-09-20,1,574.1666666666666,0.5741666666666666
NO4,2021-09-20,1,508.9285714285714,0.5089285714285714
NO5,2021-09-20,1,1095.2380952380954,1.0952380952380953
NO1,2021-09-27,1,909.9999999999999,0.9099999999999999
NO2,2021-09-27,1,911.8452380952381,0.9118452380952381
NO3,2021-09-27,1,430.47619047619054,0.4304761904761905
NO4,2021-09-27,1,409.28571428571433,0.4092857142857143
NO5,2021-09-27,1,919.4047619047619,0.919404761904762
NO1,2021-10-04,1,1072.6190476190475,1.0726190476190476
NO2,2021-10-04,1,1123.8095238095239,1.1238095238095238
NO3,2021-10-04,1,427.7976190476191,0.4277976190476191
NO4,2021-10-04,1,324.4047619047619,0.3244047619047619
NO5,2021-10-04,1,1072.6190476190475,1.0726190476190476
NO1,2021-10-11,1,1055.7142857142858,1.0557142857142858
NO2,2021-10-11,1,1057.142857142857,1.0571428571428572
NO3,2021-10-11,1,233.86904761904762,0.23386904761904762
NO4,2021-10-11,1,233.27380952380952,0.23327380952380952
NO5,2021-10-11,1,1055.7142857142858,1.0557142857142858
NO1,2021-10-18,1,1014.5833333333331,1.0145833333333332
NO2,2021-10-18,1,1014.7619047619047,1.0147619047619048
NO3,2021-10-18,1,156.07142857142856,0.15607142857142856
NO4,2021-10-18,1,156.25,0.15625
NO5,2021-10-18,1,997.6785714285716,0.9976785714285715
NO1,2021-10-25,1,802.2023809523811,0.8022023809523811
NO2,2021-10-25,1,802.4404761904761,0.8024404761904762
NO3,2021-10-25,1,144.46428571428572,0.1444642857142857
NO4,2021-10-25,1,146.96428571428572,0.14696428571428571
NO5,2021-10-25,1,802.2023809523811,0.8022023809523811
NO1,2021-11-01,1,842.0833333333333,0.8420833333333333
NO2,2021-11-01,1,842.4999999999999,0.8424999999999999
NO3,2021-11-01,1,150.71428571428572,0.15071428571428572
NO4,2021-11-01,1,146.96428571428572,0.14696428571428571
NO5,2021-11-01,1,847.797619047619,0.8477976190476191
NO1,2021-11-08,1,945.3571428571428,0.9453571428571428
NO2,2021-11-08,1,945.3571428571428,0.9453571428571428
NO3,2021-11-08,1,144.34523809523807,0.14434523809523808
NO4,2021-11-08,1,144.34523809523807,0.14434523809523808
NO5,2021-11-08,1,945.3571428571428,0.9453571428571428
NO1,2021-11-15,1,909.9999999999999,0.9099999999999999
NO2,2021-11-15,1,909.9999999999999,0.9099999999999999
NO3,2021-11-15,1,135.77380952380955,0.13577380952380955
NO4,2021-11-15,1,135.77380952380955,0.13577380952380955
NO5,2021-11-15,1,909.9999999999999,0.9099999999999999
NO1,2021-11-22,1,1297.6785714285716,1.2976785714285715
NO2,2021-11-22,1,1297.6785714285716,1.2976785714285715
NO3,2021-11-22,1,819.5238095238095,0.8195238095238095
NO4,2021-11-22,1,822.4404761904761,0.8224404761904761
NO5,2021-11-22,1,1297.6785714285716,1.2976785714285715
NO1,2021-11-29,1,1605.8333333333333,1.6058333333333332
NO2,2021-11-29,1,1603.452380952381,1.6034523809523809
NO3,2021-11-29,1,1363.0357142857144,1.3630357142857144
NO4,2021-11-29,1,1363.0357142857144,1.3630357142857144
NO5,2021-11-29,1,1603.9285714285713,1.6039285714285714
NO1,2021-12-06,1,1516.3690476190477,1.5163690476190477
NO2,2021-12-06,1,1516.3690476190477,1.5163690476190477
NO3,2021-12-06,1,708.5119047619047,0.7085119047619047
NO4,2021-12-06,1,708.5119047619047,0.7085119047619047
NO5,2021-12-06,1,1499.2857142857142,1.4992857142857143
NO1,2021-12-13,1,1605.2380952380954,1.6052380952380954
NO2,2021-12-13,1,1605.2380952380954,1.6052380952380954
NO3,2021-12-13,1,275.0595238095238,0.2750595238095238
NO4,2021-12-13,1,275.0595238095238,0.2750595238095238
NO5,2021-12-13,1,1605.2380952380954,1.6052380952380954
NO1,2021-12-20,1,2579.345238095238,2.579345238095238
NO2,2021-12-20,1,2579.345238095238,2.579345238095238
NO3,2021-12-20,1,483.03571428571433,0.48303571428571435
NO4,2021-12-20,1,483.03571428571433,0.48303571428571435
NO5,2021-12-20,1,2578.988095238095,2.578988095238095
NO1,2021-12-27,1,1444.047619047619,1.444047619047619
NO2,2021-12-27,1,1444.047619047619,1.444047619047619
NO3,2021-12-27,1,507.1428571428571,0.5071428571428571
NO4,2021-12-27,1,502.9761904761905,0.5029761904761905
NO5,2021-12-27,1,1444.047619047619,1.444047619047619
NO1,2022-01-03,1,1492.142857142857,1.4921428571428572
NO2,2022-01-03,1,1492.142857142857,1.4921428571428572
NO3,2022-01-03,1,460.53571428571433,0.4605357142857143
NO4,2022-01-03,1,457.2619047619048,0.4572619047619048
NO5,2022-01-03,1,1437.6785714285713,1.4376785714285714
NO1,2022-01-10,1,1461.4880952380954,1.4614880952380953
NO2,2022-01-10,1,1461.4880952380954,1.4614880952380953
NO3,2022-01-10,1,244.22619047619048,0.24422619047619049
NO4,2022-01-10,1,240.5952380952381,0.2405952380952381
NO5,2022-01-10,1,1405.8333333333333,1.4058333333333333
NO1,2022-01-17,1,1388.2142857142856,1.3882142857142856
NO2,2022-01-17,1,1388.0357142857142,1.3880357142857143
NO3,2022-01-17,1,155.1190476190476,0.1551190476190476
NO4,2022-01-17,1,155.1190476190476,0.1551190476190476
NO5,2022-01-17,1,1371.1309523809523,1.3711309523809523
NO1,2022-01-24,1,1307.6785714285716,1.3076785714285715
NO2,2022-01-24,1,1307.6785714285716,1.3076785714285715
NO3,2022-01-24,1,160.77380952380955,0.16077380952380954
NO4,2022-01-24,1,160.77380952380955,0.16077380952380954
NO5,2022-01-24,1,1307.6785714285716,1.3076785714285715
NO1,2022-01-31,1,1342.3809523809525,1.3423809523809525
NO2,2022-01-31,1,1342.3809523809525,1.3423809523809525
NO3,2022-01-31,1,262.3809523809524,0.2623809523809524
NO4,2022-01-31,1,189.58333333333334,0.18958333333333335
NO5,2022-01-31,1,1302.7380952380952,1.3027380952380951
NO1,2022-02-07,1,1196.9642857142858,1.1969642857142857
NO2,2022-02-07,1,1196.9642857142858,1.1969642857142857
NO3,2022-02-07,1,131.60714285714286,0.13160714285714287
NO4,2022-02-07,1,131.60714285714286,0.13160714285714287
NO5,2022-02-07,1,1196.9642857142858,1.1969642857142857
NO1,2022-02-14,1,1075.952380952381,1.075952380952381
NO2,2022-02-14,1,1075.952380952381,1.075952380952381
NO3,2022-02-14,1,144.34523809523807,0.14434523809523808
NO4,2022-02-14,1,142.85714285714286,0.14285714285714285
NO5,2022-02-14,1,1075.0595238095239,1.075059523809524
NO1,2022-02-21,1,1229.404761904762,1.229404761904762
NO2,2022-02-21,1,1229.404761904762,1.229404761904762
NO3,2022-02-21,1,200.41666666666669,0.2004166666666667
NO4,2022-02-21,1,200.29761904761904,0.20029761904761903
NO5,2022-02-21,1,1229.404761904762,1.229404761904762
NO1,2022-02-28,1,1666.7261904761906,1.6667261904761905
NO2,2022-02-28,1,1666.7261904761906,1.6667261904761905
NO3,2022-02-28,1,150.11904761904762,0.15011904761904762
NO4,2022-02-28,1,144.88095238095238,0.1448809523809524
NO5,2022-02-28,1,1666.7261904761906,1.6667261904761905
NO1,2022-03-07,1,2076.428571428571,2.076428571428571
NO2,2022-03-07,1,2076.428571428571,2.076428571428571
NO3,2022-03-07,1,148.51190476190476,0.14851190476190476
NO4,2022-03-07,1,147.61904761904762,0.14761904761904762
NO5,2022-03-07,1,2076.904761904762,2.076904761904762
NO1,2022-03-14,1,1816.7857142857144,1.8167857142857144
NO2,2022-03-14,1,1816.7857142857144,1.8167857142857144
NO3,2022-03-14,1,141.36904761904762,0.14136904761904762
NO4,2022-03-14,1,138.57142857142856,0.13857142857142857
NO5,2022-03-14,1,1816.7857142857144,1.8167857142857144
NO1,2022-03-21,1,1809.107142857143,1.8091071428571428
NO2,2022-03-21,1,1809.107142857143,1.8091071428571428
NO3,2022-03-21,1,149.46428571428572,0.14946428571428572
NO4,2022-03-21,1,135.0,0.135
NO5,2022-03-21,1,1809.107142857143,1.8091071428571428
NO1,2022-03-28,1,1888.9285714285713,1.8889285714285713
NO2,2022-03-28,1,1888.9285714285713,1.8889285714285713
NO3,2022-03-28,1,417.2619047619047,0.4172619047619047
NO4,2022-03-28,1,205.5357142857143,0.2055357142857143
NO5,2022-03-28,1,1888.9285714285713,1.8889285714285713
NO1,2022-04-04,1,1638.2738095238096,1.6382738095238096
NO2,2022-04-04,1,1638.2738095238096,1.6382738095238096
NO3,2022-04-04,1,346.9642857142857,0.3469642857142857
NO4,2022-04-04,1,241.78571428571428,0.24178571428571427
NO5,2022-04-04,1,1638.2738095238096,1.6382738095238096
NO1,2022-04-11,1,1823.971526755032,1.823971526755032
NO2,2022-04-11,1,1823.971526755032,1.823971526755032
NO3,2022-04-11,1,644.598060873834,0.644598060873834
NO4,2022-04-11,1,194.23600883652432,0.1942360088365243
NO5,2022-04-11,1,1823.971526755032,1.823971526755032
NO1,2022-04-18,1,1680.0165684830636,1.6800165684830635
NO2,2022-04-18,1,1680.0165684830636,1.6800165684830635
NO3,2022-04-18,1,548.2590819833088,0.5482590819833087
NO4,2022-04-18,1,133.68065783014237,0.13368065783014238
NO5,2022-04-18,1,1680.0165684830636,1.6800165684830635
NO1,2022-04-25,1,1983.9285714285716,1.9839285714285715
NO2,2022-04-25,1,1979.4047619047622,1.9794047619047621
NO3,2022-04-25,1,268.15476190476187,0.2681547619047619
NO4,2022-04-25,1,147.97619047619048,0.14797619047619048
NO5,2022-04-25,1,1982.5595238095236,1.9825595238095237
NO1,2022-05-02,1,2061.7261904761904,2.0617261904761905
NO2,2022-05-02,1,2061.7261904761904,2.0617261904761905
NO3,2022-05-02,1,140.83333333333334,0.14083333333333334
NO4,2022-05-02,1,122.02380952380952,0.12202380952380952
NO5,2022-05-02,1,2061.7261904761904,2.0617261904761905
NO1,2022-05-09,1,1656.4285714285713,1.6564285714285714
NO2,2022-05-09,1,1656.4285714285713,1.6564285714285714
NO3,2022-05-09,1,111.90476190476191,0.11190476190476191
NO4,2022-05-09,1,111.90476190476191,0.11190476190476191
NO5,2022-05-09,1,1656.4285714285713,1.6564285714285714
NO1,2022-05-16,1,1754.8214285714284,1.7548214285714285
NO2,2022-05-16,1,1754.8214285714284,1.7548214285714285
NO3,2022-05-16,1,145.77380952380952,0.14577380952380953
NO4,2022-05-16,1,124.10714285714286,0.12410714285714286
NO5,2022-05-16,1,1754.8214285714284,1.7548214285714285
NO1,2022-05-23,1,1067.142857142857,1.0671428571428572
NO2,2022-05-23,1,1070.7142857142858,1.0707142857142857
NO3,2022-05-23,1,89.76190476190476,0.08976190476190476
NO4,2022-05-23,1,83.33333333333333,0.08333333333333333
NO5,2022-05-23,1,1067.142857142857,1.0671428571428572
NO1,2022-05-30,1,1617.6785714285713,1.6176785714285713
NO2,2022-05-30,1,1657.4404761904761,1.6574404761904762
NO3,2022-05-30,1,381.54761904761904,0.381547619047619
NO4,2022-05-30,1,108.21428571428571,0.10821428571428571
NO5,2022-05-30,1,1617.6785714285713,1.6176785714285713
NO1,2022-06-06,1,1262.0833333333335,1.2620833333333334
NO2,2022-06-06,1,1427.6785714285713,1.4276785714285714
NO3,2022-06-06,1,112.26190476190476,0.11226190476190476
NO4,2022-06-06,1,100.6547619047619,0.1006547619047619
NO5,2022-06-06,1,1262.0833333333335,1.2620833333333334
NO1,2022-06-13,1,1525.4761904761906,1.5254761904761907
NO2,2022-06-13,1,1804.5833333333335,1.8045833333333334
NO3,2022-06-13,1,99.10714285714285,0.09910714285714285
NO4,2022-06-13,1,99.58333333333333,0.09958333333333333
NO5,2022-06-13,1,1522.3214285714287,1.5223214285714286
NO1,2022-06-20,1,1594.404761904762,1.5944047619047619
NO2,2022-06-20,1,2219.404761904762,2.219404761904762
NO3,2022-06-20,1,77.14285714285715,0.07714285714285715
NO4,2022-06-20,1,77.14285714285715,0.07714285714285715
NO5,2022-06-20,1,1594.404761904762,1.5944047619047619
NO1,2022-06-27,1,1618.8690476190477,1.6188690476190477
NO2,2022-06-27,1,2293.8690476190477,2.2938690476190478
NO3,2022-06-27,1,25.357142857142854,0.025357142857142856
NO4,2022-06-27,1,25.357142857142854,0.025357142857142856
NO5,2022-06-27,1,1618.8690476190477,1.6188690476190477
NO1,2022-07-04,1,1461.7261904761904,1.4617261904761905
NO2,2022-07-04,1,1920.7738095238096,1.9207738095238096
NO3,2022-07-04,1,16.607142857142858,0.01660714285714286
NO4,2022-07-04,1,18.03571428571429,0.018035714285714287
NO5,2022-07-04,1,1461.7261904761904,1.4617261904761905
NO1,2022-07-11,1,1638.6309523809525,1.6386309523809526
NO2,2022-07-11,1,2506.428571428571,2.5064285714285712
NO3,2022-07-11,1,19.583333333333336,0.019583333333333335
NO4,2022-07-11,1,19.583333333333336,0.019583333333333335
NO5,2022-07-11,1,1638.6309523809525,1.6386309523809526
NO1,2022-07-18,1,1687.9761904761904,1.6879761904761903
NO2,2022-07-18,1,3075.5952380952385,3.0755952380952385
NO3,2022-07-18,1,21.547619047619047,0.021547619047619048
NO4,2022-07-18,1,21.547619047619047,0.021547619047619048
NO5,2022-07-18,1,1687.9761904761904,1.6879761904761903
NO1,2022-07-25,1,1900.1190476190475,1.9001190476190475
NO2,2022-07-25,1,3212.0238095238096,3.2120238095238096
NO3,2022-07-25,1,21.488095238095237,0.021488095238095237
NO4,2022-07-25,1,21.488095238095237,0.021488095238095237
NO5,2022-07-25,1,1900.1190476190475,1.9001190476190475
NO1,2022-12-26,1,1124.81458333333,1.1248145833333298
NO2,2022-12-26,1,1124.81458333333,1.1248145833333298
NO5,2022-12-26,1,1125.2525,1.1252525
NO1,2023-01-02,1,1245.9667261904801,1.24596672619048
NO2,2023-01-02,1,1245.9667261904801,1.24596672619048
NO5,2023-01-02,1,1252.18523809524,1.25218523809524
NO1,2023-01-09,1,998.61,0.99861
NO2,2023-01-09,1,998.61,0.99861
NO5,2023-01-09,1,1100.45708333333,1.10045708333333
NO1,2023-01-16,1,1463.5238095238099,1.46352380952381
NO2,2023-01-16,1,1463.5238095238099,1.46352380952381
NO5,2023-01-16,1,1463.65101190476,1.46365101190476
NO1,2023-01-23,1,1465.0880952380999,1.4650880952380998
NO2,2023-01-23,1,1465.0880952380999,1.4650880952380998
NO5,2023-01-23,1,1453.21428571429,1.45321428571429
NO1,2023-01-30,1,1173.3249404761898,1.1733249404761898
NO2,2023-01-30,1,1173.3249404761898,1.1733249404761898
NO5,2023-01-30,1,1131.2385119047601,1.13123851190476
NO1,2023-02-06,1,1164.2042261904799,1.16420422619048
NO2,2023-02-06,1,1164.23273809524,1.16423273809524
NO5,2023-02-06,1,1146.96148809524,1.14696148809524
NO1,2023-02-13,1,1139.8651190476198,1.13986511904762
NO2,2023-02-13,1,1142.91720238095,1.14291720238095
NO5,2023-02-13,1,1051.02071428571,1.05102071428571
NO1,2023-02-20,1,1045.1956547619,1.0451956547619
NO2,2023-02-20,1,1045.1956547619,1.0451956547619
NO5,2023-02-20,1,1029.8163690476201,1.02981636904762
NO1,2023-02-27,1,1226.7096428571401,1.22670964285714
NO2,2023-02-27,1,1226.7096428571401,1.22670964285714
NO5,2023-02-27,1,1226.69202380952,1.22669202380952
NO1,2023-03-06,1,1292.91994047619,1.29291994047619
NO2,2023-03-06,1,1292.9205952381,1.2929205952381
NO5,2023-03-06,1,1289.48005952381,1.28948005952381
NO1,2023-03-13,1,1079.76202380952,1.07976202380952
NO2,2023-03-13,1,1079.8225,1.0798225
NO5,2023-03-13,1,1084.86833333333,1.08486833333333
NO1,2023-03-20,1,933.510538922156,0.933510538922156
NO2,2023-03-20,1,933.5105389221552,0.9335105389221552
NO5,2023-03-20,1,949.8548502994009,0.949854850299401
NO1,2023-03-27,1,1103.50017857143,1.10350017857143
NO2,2023-03-27,1,1103.50017857143,1.10350017857143
NO5,2023-03-27,1,1103.50017857143,1.10350017857143
NO1,2023-04-03,1,1236.46351190476,1.23646351190476
NO2,2023-04-03,1,1236.46351190476,1.23646351190476
NO5,2023-04-03,1,1238.21470238095,1.23821470238095
NO1,2023-04-10,1,1002.8679166666701,1.00286791666667
NO2,2023-04-10,1,1002.8679166666701,1.00286791666667
NO5,2023-04-10,1,1062.30761904762,1.06230761904762
NO1,2023-04-17,1,1094.48035714286,1.0944803571428598
NO2,2023-04-17,1,1094.48035714286,1.0944803571428598
NO5,2023-04-17,1,1101.93029761905,1.10193029761905
NO1,2023-04-24,1,1133.54952380952,1.13354952380952
NO2,2023-04-24,1,1133.54952380952,1.13354952380952
NO5,2023-04-24,1,1149.4313095238101,1.14943130952381
NO1,2023-05-01,1,1056.3222619047601,1.05632226190476
NO2,2023-05-01,1,1056.3222619047601,1.05632226190476
NO5,2023-05-01,1,1071.27988095238,1.07127988095238
NO1,2023-05-08,1,894.1063095238089,0.894106309523809
NO2,2023-05-08,1,903.0773809523807,0.9030773809523808
NO5,2023-05-08,1,894.1063095238089,0.894106309523809
NO1,2023-05-15,1,676.9486904761909,0.6769486904761909
NO2,2023-05-15,1,688.5576785714289,0.6885576785714289
NO5,2023-05-15,1,676.9486904761899,0.6769486904761899
NO1,2023-05-22,1,609.9926785714289,0.6099926785714289
NO2,2023-05-22,1,652.453511904762,0.652453511904762
NO5,2023-05-22,1,611.8145238095241,0.6118145238095241
NO1,2023-05-29,1,563.296190476191,0.563296190476191
NO2,2023-05-29,1,654.06244047619,0.65406244047619
NO5,2023-05-29,1,563.29619047619,0.56329619047619
NO1,2023-06-05,1,602.008511904762,0.602008511904762
NO2,2023-06-05,1,800.150238095238,0.800150238095238
NO5,2023-06-05,1,603.9994047619051,0.6039994047619051
NO1,2023-06-12,1,835.781488095238,0.835781488095238
NO2,2023-06-12,1,1059.65636904762,1.05965636904762
NO5,2023-06-12,1,835.781488095239,0.835781488095239
NO1,2023-06-19,1,788.930892857143,0.788930892857143
NO2,2023-06-19,1,1138.29773809524,1.13829773809524
NO5,2023-06-19,1,788.930892857143,0.788930892857143
NO1,2023-06-26,1,678.538749999999,0.6785387499999991
NO2,2023-06-26,1,861.5401190476191,0.8615401190476191
NO5,2023-06-26,1,675.1719642857139,0.6751719642857139
NO1,2023-07-03,1,600.2691666666669,0.600269166666667
NO2,2023-07-03,1,847.6400595238099,0.8476400595238099
NO5,2023-07-03,1,602.5550595238091,0.6025550595238091
NO1,2023-07-10,1,418.06535714285695,0.418065357142857
NO2,2023-07-10,1,672.965357142857,0.672965357142857
NO5,2023-07-10,1,434.465238095238,0.434465238095238
NO1,2023-07-17,1,182.58303571428598,0.182583035714286
NO2,2023-07-17,1,611.761845238095,0.6117618452380951
NO5,2023-07-17,1,182.58303571428598,0.182583035714286
NO1,2023-07-24,1,286.142619047619,0.286142619047619
NO2,2023-07-24,1,695.996666666667,0.695996666666667
NO5,2023-07-24,1,286.142619047619,0.286142619047619
NO1,2023-07-31,1,276.287678571429,0.276287678571429
NO2,2023-07-31,1,640.628869047619,0.640628869047619
NO5,2023-07-31,1,276.287678571429,0.276287678571429
NO1,2023-08-07,1,108.169345238095,0.108169345238095
NO2,2023-08-07,1,405.466071428571,0.405466071428571
NO5,2023-08-07,1,108.774404761905,0.108774404761905
NO1,2023-08-14,1,212.6740476190479,0.2126740476190479
NO2,2023-08-14,1,807.499642857143,0.807499642857143
NO5,2023-08-14,1,212.6740476190479,0.2126740476190479
NO1,2023-08-21,1,203.85196428571402,0.203851964285714
NO2,2023-08-21,1,926.7377976190479,0.926737797619048
NO5,2023-08-21,1,203.85196428571402,0.203851964285714
NO1,2023-08-28,1,158.044047619048,0.158044047619048
NO2,2023-08-28,1,906.091785714286,0.906091785714286
NO5,2023-08-28,1,158.044047619048,0.158044047619048
NO1,2023-09-04,1,26.4909523809524,0.0264909523809524
NO2,2023-09-04,1,856.0104761904761,0.8560104761904761
NO5,2023-09-04,1,26.4909523809524,0.0264909523809524
NO1,2023-09-11,1,17.230178571428603,0.0172301785714286
NO2,2023-09-11,1,794.0865476190479,0.794086547619048
NO5,2023-09-11,1,17.230178571428603,0.0172301785714286
NO1,2023-09-18,1,-8.4002380952381,-0.0084002380952381
NO2,2023-09-18,1,179.35303571428602,0.179353035714286
NO5,2023-09-18,1,-8.844166666666599,-0.0088441666666666
NO1,2023-09-25,1,-6.1590476190476,-0.0061590476190476
NO2,2023-09-25,1,338.838214285714,0.338838214285714
NO5,2023-09-25,1,-6.1590476190476,-0.0061590476190476
NO1,2023-10-02,1,27.129404761904798,0.0271294047619048
NO2,2023-10-02,1,242.578392857143,0.242578392857143
NO5,2023-10-02,1,27.129404761904798,0.0271294047619048
NO1,2023-10-09,1,270.615119047619,0.270615119047619
NO2,2023-10-09,1,320.0879761904759,0.3200879761904759
NO5,2023-10-09,1,270.615119047619,0.270615119047619
NO1,2023-10-16,1,511.2863690476189,0.5112863690476189
NO2,2023-10-16,1,511.69291666666606,0.511692916666666
NO5,2023-10-16,1,511.2863690476189,0.5112863690476189
NO1,2023-10-23,1,826.779585798817,0.826779585798817
NO2,2023-10-23,1,826.7879289940829,0.8267879289940829
NO5,2023-10-23,1,808.06798816568,0.80806798816568
